stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest_x,capitalExpenditures,changeToNetincome,otherCashflowsFromFinancingActivities,changeToAccountReceivables,changeToInventory,dividendsPaid,otherCashflowsFromInvestingActivities,depreciation,totalCashFromOperatingActivities,effectOfExchangeRate,repurchaseOfStock,changeInCash,netIncome_x,changeToOperatingActivities,totalCashFromFinancingActivities,netBorrowings,totalCashflowsFromInvestingActivities,changeToLiabilities,issuanceOfStock,investments,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,totalOtherIncomeExpenseNet,costOfRevenue,totalOperatingExpenses,totalRevenue,incomeTaxExpense,interestExpense,operatingIncome,ebit,grossProfit,sellingGeneralAdministrative,netIncome_y,incomeBeforeTax,researchDevelopment,otherOperatingExpenses,minorityInterest_y,discontinuedOperations
CWK,2018-12-31,980900000.0,29876000.0,2649800000.0,1696900000.0,-1546600000.0,23300000.0,2743300000.0,313800000.0,-154400000.0,84000000.0,2038700000.0,895300000.0,558900000.0,-154400000.0,1778500000.0,477900000.0,-1298400000.0,70100000.0,21700000.0,6546000000.0,200000000.0,845000.0,1360100000.0,5185900000.0,2791200000.0,1128200000.0,44202000.0,37000000.0,58859000.0,-84200000.0,102600000.0,-71300000.0,-235500000.0,468000.0,-69589000.0,-4600000.0,290000000.0,-2200000.0,-8200000.0,-15200000.0,497500000.0,-185800000,-41300000.0,725900000.0,-207500000.0,-218000000.0,74900000,1019900000.0,-8700000.0,-185800000.0,-185800000.0,-230600000,6642400000,8200100000,8219900000,-25000000,-175000000.0,19800000,19800000,1577500000,1267700000.0,-185800000,-210800000.0,1399000.0,1021668000.0,58859000.0,2802000.0
CWK,2017-12-31,724800000.0,29876000.0,2769100000.0,1362700000.0,-2571900000.0,29700000.0,1910500000.0,304300000.0,-87200000.0,66600000.0,1965600000.0,405600000.0,477600000.0,-87200000.0,1765300000.0,544000000.0,-1148500000.0,62300000.0,1451300000.0,5793400000.0,210900000.0,845000.0,499400000.0,5294000000.0,283800000.0,1306000000.0,44202000.0,53600000.0,58859000.0,-129100000.0,-124300000.0,-10500000.0,-173400000.0,468000.0,-69589000.0,1000000.0,270600000.0,4400000.0,14200000.0,-4500000.0,43100000.0,-221300000,183600000.0,167700000.0,159300000.0,-143200000.0,42600000,23400000.0,-8700000.0,-221300000.0,-221300000.0,-199200000,5639800000,7066500000,6923900000,-120500000,-183100000.0,-142600000,-142600000,1284100000,1156100000.0,-221300000,-341800000.0,1399000.0,1021668000.0,58859000.0,2802000.0
CWK,2016-12-31,636900000.0,29876000.0,2627800000.0,1340200000.0,-2435600000.0,54900000.0,1840900000.0,245700000.0,-148500000.0,145100000.0,1624500000.0,382300000.0,514800000.0,-148500000.0,1608600000.0,839600000.0,-944700000.0,42500000.0,1430800000.0,5681900000.0,187100000.0,845000.0,590000000.0,5091900000.0,252400000.0,1417000000.0,44202000.0,31800000.0,58859000.0,-77300000.0,-10200000.0,-10500000.0,-146900000.0,468000.0,-69589000.0,3800000.0,260600000.0,-335100000.0,-6800000.0,-2900000.0,-123100000.0,-434200000,-138000000.0,356500000.0,319600000.0,-137700000.0,118300000,39800000.0,-8700000.0,-434200000.0,-434600000.0,-197500000,5067800000,6477100000,6215700000,-24300000,-162800000.0,-261400000,-261400000,1147900000,1148700000.0,-434200000,-458900000.0,1399000.0,1021668000.0,58859000.0,2802000.0
ANAB,2019-12-31,16237000.0,29876000.0,2627800000.0,1340200000.0,405008000.0,54900000.0,377733000.0,3020000.0,-148500000.0,145100000.0,29535000.0,171017000.0,139000.0,-148500000.0,1608600000.0,839600000.0,-244026000.0,42500000.0,27000.0,435197000.0,187100000.0,845000.0,405008000.0,30189000.0,648669000.0,1417000000.0,44202000.0,31800000.0,58859000.0,-805000.0,10454000.0,-10500000.0,-146900000.0,468000.0,-69589000.0,3800000.0,514000.0,-69517000.0,-6800000.0,-2900000.0,57421000.0,-97336000,2352000.0,-4493000.0,-7500000.0,131431000.0,14499000,3007000.0,132236000.0,-97336000.0,-97336000.0,9944000,99338000,115432000,8000000,-152000,-1041000.0,-107432000,-107432000,-91338000,16094000.0,-97336000,-97488000.0,1399000.0,1021668000.0,58859000.0,2802000.0
ANAB,2018-12-31,5443000.0,29876000.0,2627800000.0,1340200000.0,486365000.0,54900000.0,434216000.0,1445000.0,-148500000.0,145100000.0,21836000.0,113596000.0,208000.0,-148500000.0,1608600000.0,839600000.0,-146690000.0,42500000.0,27000.0,508997000.0,187100000.0,845000.0,486365000.0,22632000.0,633251000.0,1417000000.0,44202000.0,31800000.0,58859000.0,-1063000.0,9513000.0,-10500000.0,-146900000.0,468000.0,-69589000.0,3800000.0,315000.0,-48506000.0,-6800000.0,-2900000.0,32407000.0,-61656000,-3761000.0,223364000.0,-6875000.0,-142451000.0,7083000,230421000.0,-141388000.0,-61656000.0,-61656000.0,4874000,56196000,71722000,5000000,-192000,-1652000.0,-66722000,-66722000,-51196000,15526000.0,-61656000,-61848000.0,1399000.0,1021668000.0,58859000.0,2802000.0
ANAB,2017-12-31,2323000.0,29876000.0,2627800000.0,1340200000.0,307581000.0,54900000.0,252696000.0,665000.0,-148500000.0,145100000.0,14090000.0,81189000.0,106000.0,-148500000.0,1608600000.0,839600000.0,-85034000.0,42500000.0,24000.0,329364000.0,187100000.0,845000.0,307581000.0,21783000.0,393017000.0,1417000000.0,44202000.0,31800000.0,58859000.0,-290000.0,6374000.0,-10500000.0,-146900000.0,468000.0,-69589000.0,3800000.0,183000.0,-19438000.0,-6800000.0,-2900000.0,29957000.0,-30070000,632000.0,292453000.0,-6875000.0,-243058000.0,2218000,294052000.0,-242768000.0,-30070000.0,-30070000.0,-1289000,29443000,38781000,10000000,0,-1775000.0,-28781000,-28781000,-19443000,9338000.0,-30070000,-30070000.0,1399000.0,1021668000.0,58859000.0,2802000.0
ANAB,2016-12-31,2278000.0,29876000.0,2627800000.0,1340200000.0,-38248000.0,54900000.0,58208000.0,471000.0,-148500000.0,145100000.0,5708000.0,51232000.0,3501000.0,-148500000.0,1608600000.0,839600000.0,-54923000.0,42500000.0,3000.0,62180000.0,187100000.0,845000.0,-38248000.0,19671000.0,16672000.0,1417000000.0,44202000.0,31800000.0,58859000.0,-50000.0,2022000.0,-10500000.0,-146900000.0,468000.0,-69589000.0,3800000.0,233000.0,-9030000.0,-6800000.0,-2900000.0,-452000.0,-4259000,-5197000.0,8628000.0,10000000.0,-50000.0,-1691000,31000.0,-242768000.0,-4259000.0,-4259000.0,-1234000,15419000,19709000,16684000,0,-458000.0,-3025000,-3025000,1265000,4290000.0,-4259000,-4259000.0,1399000.0,1021668000.0,58859000.0,2802000.0
EPC,2019-09-30,222800000.0,357200000.0,1097800000.0,277500000.0,-642200000.0,54900000.0,1044400000.0,396000000.0,-235900000.0,145100000.0,659600000.0,341600000.0,34800000.0,-1039700000.0,1032800000.0,360000000.0,714800000.0,3100000.0,700000.0,3420900000.0,161800000.0,845000.0,1303500000.0,2117400000.0,1627700000.0,912900000.0,44202000.0,31800000.0,58859000.0,-58000000.0,518400000.0,8400000.0,-1900000.0,-35000000.0,-69589000.0,8400000.0,87600000.0,190600000.0,-6100000.0,-3000000.0,75200000.0,-372200000,4500000.0,-63800000.0,-69200000.0,-45500000.0,-15100000,31000.0,-242768000.0,-372200000.0,-372200000.0,-701600000,1171000000,1829700000,2141000000,-18100000,-62600000.0,311300000,311300000,970000000,605200000.0,-372200000,-390300000.0,53500000.0,1021668000.0,58859000.0,2802000.0
EPC,2018-09-30,238400000.0,329500000.0,1103800000.0,281600000.0,-805200000.0,54900000.0,951200000.0,424100000.0,-148300000.0,145100000.0,717000000.0,266400000.0,28200000.0,-967500000.0,1450800000.0,387900000.0,1083100000.0,5300000.0,700000.0,3953300000.0,172900000.0,845000.0,1744600000.0,2208700000.0,1628300000.0,1099000000.0,44202000.0,31800000.0,58859000.0,-62000000.0,62700000.0,-4400000.0,-10700000.0,-12300000.0,-69589000.0,9700000.0,92300000.0,259400000.0,2500000.0,-127500000.0,-236500000.0,103300000,7300000.0,-379600000.0,-247700000.0,-118800000.0,11500000,31000.0,-242768000.0,103300000.0,103300000.0,-158400000,1174400000,1912200000,2234400000,60500000,-68000000.0,322200000,322200000,1060000000,676700000.0,103300000,163800000.0,61100000.0,1021668000.0,58859000.0,2802000.0
EPC,2017-09-30,223600000.0,333500000.0,1525400000.0,290900000.0,-775900000.0,54900000.0,1186200000.0,453400000.0,-131400000.0,145100000.0,524400000.0,502900000.0,31600000.0,-835300000.0,1445900000.0,397300000.0,952900000.0,3300000.0,700000.0,4188800000.0,164400000.0,845000.0,1741700000.0,2447100000.0,1623400000.0,1071700000.0,44202000.0,31800000.0,58859000.0,-69000000.0,218600000.0,-200000.0,41400000.0,-15500000.0,-69589000.0,9700000.0,86600000.0,313600000.0,13000000.0,-182800000.0,-236000000.0,5700000,-52900000.0,-478000000.0,-295000000.0,-84600000.0,23700000,31000.0,-242768000.0,5700000.0,5700000.0,-408300000,1171800000,1943000000,2298400000,-58600000,-69200000.0,355400000,355400000,1126600000,703600000.0,5700000,-52900000.0,67600000.0,1021668000.0,58859000.0,2802000.0
EPC,2016-09-30,196500000.0,309200000.0,1544200000.0,351500000.0,-976400000.0,54900000.0,1452000000.0,486100000.0,-197200000.0,145100000.0,868200000.0,738900000.0,28000000.0,-760200000.0,1420300000.0,530100000.0,946000000.0,3400000.0,700000.0,4771500000.0,187400000.0,845000.0,1829000000.0,2942500000.0,1642500000.0,1385100000.0,44202000.0,31800000.0,58859000.0,-69500000.0,-76400000.0,-600000.0,23300000.0,28200000.0,-69589000.0,9700000.0,86800000.0,186800000.0,2900000.0,-207000000.0,26800000.0,178700000,-30300000.0,-93400000.0,114200000.0,-69500000.0,-29300000,31000.0,-242768000.0,178700000.0,178700000.0,-132500000,1200100000,2009600000,2362000000,41200000,-71800000.0,352400000,352400000,1161900000,737600000.0,178700000,219900000.0,71900000.0,1021668000.0,58859000.0,2802000.0
SBT,2019-12-31,2495440000.0,309200000.0,294179000.0,351500000.0,360317000.0,175494000.0,93899000.0,27913000.0,196000.0,7044000.0,2565400000.0,77819000.0,2932693000.0,196000.0,1420300000.0,530100000.0,266022000.0,15055000.0,80889000.0,3239764000.0,187400000.0,845000.0,360317000.0,2879447000.0,13210000.0,9765000.0,44202000.0,31800000.0,58859000.0,-69500000.0,-76400000.0,-600000.0,23300000.0,28200000.0,-69589000.0,9700000.0,86800000.0,186800000.0,2900000.0,-207000000.0,26800000.0,56951000,-30300000.0,-93400000.0,114200000.0,-69500000.0,0,31000.0,-242768000.0,56951000.0,56951000.0,-436000,0,54414000,132564000,20763000,-71800000.0,78150000,0,132564000,47072000.0,56951000,77714000.0,71900000.0,7342000.0,58859000.0,2802000.0
SBT,2018-12-31,2452685000.0,309200000.0,244029000.0,351500000.0,335057000.0,171600000.0,68432000.0,9489000.0,-9000.0,6122000.0,2617688000.0,25735000.0,2936620000.0,-9000.0,1420300000.0,530100000.0,211115000.0,41568000.0,111238000.0,3196774000.0,187400000.0,845000.0,335057000.0,2861717000.0,12713000.0,10633000.0,44202000.0,31800000.0,58859000.0,-69500000.0,-76400000.0,-600000.0,23300000.0,28200000.0,-69589000.0,9700000.0,86800000.0,186800000.0,2900000.0,-207000000.0,26800000.0,63468000,-30300000.0,-93400000.0,114200000.0,-69500000.0,0,31000.0,-242768000.0,63468000.0,63468000.0,-1447000,0,48889000,138908000,25104000,-71800000.0,90019000,0,138908000,41669000.0,63468000,88572000.0,71900000.0,7220000.0,58859000.0,2802000.0
SBT,2017-12-31,2245110000.0,309200000.0,254889000.0,351500000.0,273298000.0,149552000.0,164506000.0,7043000.0,-172000.0,6847000.0,2433771000.0,17034000.0,2634361000.0,-172000.0,1420300000.0,530100000.0,149816000.0,147472000.0,111238000.0,2961958000.0,187400000.0,845000.0,273298000.0,2688660000.0,12416000.0,6496000.0,44202000.0,31800000.0,58859000.0,-69500000.0,-76400000.0,-600000.0,23300000.0,28200000.0,-69589000.0,9700000.0,86800000.0,186800000.0,2900000.0,-207000000.0,26800000.0,37977000,-30300000.0,-93400000.0,114200000.0,-69500000.0,0,31000.0,-242768000.0,37977000.0,37977000.0,-1296000,0,39465000,111209000,32471000,-71800000.0,71744000,0,111209000,33521000.0,37977000,70448000.0,71900000.0,5944000.0,58859000.0,2802000.0
SBT,2016-12-31,1615145000.0,309200000.0,254338000.0,351500000.0,162272000.0,93966000.0,35007000.0,5855000.0,-40000.0,9516000.0,1746991000.0,15608000.0,2024359000.0,-40000.0,1420300000.0,530100000.0,121446000.0,19399000.0,25748000.0,2163601000.0,187400000.0,845000.0,162272000.0,2001329000.0,15118000.0,4414000.0,44202000.0,31800000.0,58859000.0,-69500000.0,-76400000.0,-600000.0,23300000.0,28200000.0,-69589000.0,9700000.0,86800000.0,186800000.0,2900000.0,-207000000.0,26800000.0,33234000,-30300000.0,-93400000.0,114200000.0,-69500000.0,0,31000.0,-242768000.0,33234000.0,33234000.0,-990000,0,31620000,89059000,23215000,-71800000.0,57439000,0,89059000,26604000.0,33234000,56449000.0,71900000.0,5016000.0,58859000.0,2802000.0
IKNX,2019-12-31,761641.0,2180536.0,2688357.0,2436087.0,11985329.0,93966000.0,8692188.0,7915984.0,-40000.0,9516000.0,1934486.0,963649.0,2024359000.0,-40000.0,1420300000.0,530100000.0,9337101.0,19399000.0,197635.0,16879541.0,187400000.0,845000.0,12256698.0,4622843.0,2721962.0,271369.0,2205000.0,133287.0,58859000.0,-478353.0,-89828.0,-600000.0,-219503.0,-133948.0,-69589000.0,9700000.0,672011.0,-477031.0,2900000.0,-49595.0,-659488.0,-813558,-18717.0,-190035.0,-140440.0,7578.0,114113,31000.0,490000.0,-813558.0,-813558.0,-28882,12221370,18575235,17618559,-172000,-90058.0,-956676,-956676,5397189,5483586.0,-813558,-985558.0,870279.0,5016000.0,58859000.0,2802000.0
IKNX,2018-12-31,647528.0,2046588.0,2821657.0,2217983.0,12734624.0,93966000.0,8958070.0,8084742.0,-40000.0,9516000.0,1303531.0,1623137.0,2024359000.0,-40000.0,1420300000.0,530100000.0,10189651.0,19399000.0,198355.0,17419218.0,187400000.0,845000.0,13111030.0,4308188.0,2723024.0,376406.0,2695000.0,129282.0,58859000.0,-543145.0,53864.0,-600000.0,-24955.0,39477.0,-69589000.0,9700000.0,783319.0,1224765.0,2900000.0,-49595.0,693437.0,139465,-103421.0,-138213.0,-138213.0,-393115.0,325668,31000.0,200000.0,139465.0,139465.0,-40354,11959626,17987834,18213653,46000,-90583.0,225819,225819,6254027,5350966.0,139465,185465.0,677242.0,5016000.0,58859000.0,2802000.0
IKNX,2017-12-31,321860.0,2086065.0,2946518.0,2192376.0,12606745.0,93966000.0,8271383.0,8301661.0,-40000.0,9516000.0,875781.0,929700.0,2024359000.0,-40000.0,1420300000.0,530100000.0,10050186.0,19399000.0,198355.0,16924230.0,187400000.0,845000.0,12957931.0,3966299.0,2709390.0,351186.0,2895000.0,130899.0,58859000.0,-230089.0,-307128.0,-600000.0,146241.0,-99893.0,-69589000.0,9700000.0,863142.0,204689.0,2900000.0,-300466.0,-119013.0,-226147,160997.0,-438271.0,-139690.0,114569.0,-408526,31000.0,351000.0,-226147.0,-226147.0,-59538,11512699,17707853,17243244,-298000,-83080.0,-464609,-464609,5730545,5506466.0,-226147,-524147.0,688688.0,5016000.0,58859000.0,2802000.0
IKNX,2016-12-31,730386.0,1986172.0,3077457.0,2402682.0,13121033.0,93966000.0,9045472.0,8912395.0,-40000.0,9516000.0,1313377.0,1048713.0,2024359000.0,-40000.0,1420300000.0,530100000.0,10525279.0,19399000.0,201875.0,18295994.0,187400000.0,845000.0,13459160.0,4836834.0,2732006.0,338127.0,3246000.0,127303.0,58859000.0,-2064426.0,80257.0,-600000.0,-171307.0,133633.0,-69589000.0,9700000.0,785540.0,916947.0,2900000.0,-300466.0,-1199753.0,-65061,-202087.0,3199872.0,3335525.0,-5316572.0,310141,31000.0,-3246000.0,-65061.0,-65061.0,-47057,11332991,17591905,17569901,-4000,-58222.0,-22004,-22004,6236910,5611849.0,-65061,-69061.0,647065.0,5016000.0,58859000.0,2802000.0
SIVB,2019-12-31,61757807000.0,1986172.0,347987000.0,47663000.0,5942929000.0,29088944000.0,8189497000.0,359241000.0,84445000.0,28433000.0,63200765000.0,6176659000.0,33179981000.0,84445000.0,1420300000.0,661015000.0,4575601000.0,1343021000.0,52000.0,71004903000.0,888360000.0,845000.0,6130169000.0,64383823000.0,1470071000.0,338127.0,289340000.0,127303.0,150773000.0,-65479000.0,26889000.0,12377929000.0,-171307.0,133633.0,-69589000.0,9700000.0,82717000.0,1164129000.0,2900000.0,-352511000.0,3210244000.0,1136856000,-46514000.0,11417997000.0,-972377000.0,-9371882000.0,0,24818000.0,-4430300000.0,1136856000.0,1184717000.0,-28784000,0,1581438000,3220624000,425685000,-58222.0,1639186000,0,3220624000,1429255000.0,1136856000,1610402000.0,647065.0,152183000.0,150773000.0,2802000.0
SIVB,2018-12-31,49328900000.0,1986172.0,696465000.0,55807000.0,5116209000.0,24235839000.0,4235680000.0,129213000.0,-54120000.0,65433000.0,50453122000.0,2992062000.0,28327247000.0,-54120000.0,1420300000.0,513549000.0,3791838000.0,806061000.0,53000.0,56927979000.0,170355000.0,845000.0,5116209000.0,51663136000.0,1378438000.0,338127.0,123611000.0,127303.0,148634000.0,-45865000.0,-40363000.0,5046331000.0,-171307.0,133633.0,-69589000.0,9700000.0,57906000.0,933562000.0,2900000.0,-147123000.0,648464000.0,973840000,3833000.0,4515277000.0,-402318000.0,-4800375000.0,0,18387000.0,420899000.0,973840000.0,1011348000.0,-43076000,0,1145117000,2551102000,351561000,-58222.0,1405985000,0,2551102000,1057866000.0,973840000,1362909000.0,647065.0,87251000.0,148634000.0,2802000.0
